Date,Description,Avg PF,Current (R),Current (Y),V B-R,V R-Y,V Y-B,kVAh,kWh,Current (B),kW (Total)
16-07-2023,12:00,1,50.49,58.16,429.12,428.64,430.87,1452182,1398268.0,,
16-07-2023,11:45,1,69.75,66.47,425.68,425.44,427.35,1452170,1398254.0,,
16-07-2023,11:30,1,65.64,75.78,424.63,424.4,426.7,1452156,1398240.0,,
16-07-2023,11:15,0.99,71.07,74.9,422.93,423.05,425.11,1452142,1398228.0,,
16-07-2023,11:00,1,62.87,65.21,424.51,424.61,426.34,1452128,1398214.0,,
16-07-2023,10:45,0.99,60.11,76.02,422.33,422.76,424.79,1452114,1398200.0,,
16-07-2023,10:30,1,59.83,72.1,422.72,422.59,424.77,1452102,1398186.0,,
16-07-2023,10:15,1,55.83,60.04,424.91,424.26,427.03,1452090,1398174.0,,
16-07-2023,10:00,1,67.92,76.28,426.09,425.92,428.26,1452080,1398166.0,,
16-07-2023,09:45,1,85.81,79.69,424.75,425.03,427.21,1452066,1398152.0,,
16-07-2023,09:30,1,63.07,74.04,416.59,416.07,418.0,1452052,1398138.0,,
16-07-2023,09:15,1,70.48,67.67,418.9,419.09,421.22,1452038,1398124.0,,
16-07-2023,09:00,1,55.57,67.96,420.37,419.97,422.44,1452026,1398112.0,,
16-07-2023,08:45,1,72.17,86.24,420.89,420.72,422.76,1452014,1398100.0,,
16-07-2023,08:30,1,82.32,65.79,424.24,425.13,427.04,1452000,1398086.0,,
16-07-2023,08:15,1,59.21,66.17,428.16,427.91,430.4,1451986,1398072.0,,
16-07-2023,08:00,1.00(Le),67.02,89.51,431.92,432.66,434.57,1451974,1398058.0,,
16-07-2023,07:45,0.99,102.23,110.43,429.12,429.88,432.43,1451958,1398044.0,,
16-07-2023,07:30,1,95.47,93.5,430.4,431.68,433.89,1451944,1398030.0,,
16-07-2023,07:15,1,78.43,68.21,430.83,430.57,432.94,1451928,1398014.0,,
16-07-2023,07:00,1.00(Le),44.84,48.72,432.69,433.01,435.99,1451918,1398004.0,,
16-07-2023,06:45,1.00(Le),56.38,49.26,433.66,434.33,436.83,1451908,1397994.0,,
16-07-2023,06:30,1,65.56,59.48,433.5,433.21,436.42,1451896,1397984.0,,
16-07-2023,06:15,1.00(Le),60.52,62.67,433.91,434.24,436.74,1451886,1397972.0,,
16-07-2023,06:00,1,46.37,44.13,438.98,438.89,441.35,1451876,1397962.0,,
16-07-2023,05:45,1.00(Le),40.82,39.92,439.97,440.05,443.2,1451868,1397954.0,,
16-07-2023,05:30,1,39.64,45.04,441.65,441.14,444.48,1451858,1397944.0,,
16-07-2023,05:15,1,52.67,49.76,442.23,442.45,445.42,1451850,1397936.0,,
16-07-2023,05:00,1.00(Le),75.57,64.76,443.28,442.8,446.31,1451838,1397924.0,,
16-07-2023,04:45,1,65.24,70.31,444.48,443.41,446.35,1451824,1397910.0,,
16-07-2023,04:30,1.00(Le),82.29,60.7,442.04,442.85,445.76,1451812,1397898.0,,
16-07-2023,04:15,1,77.85,71.23,441.33,441.56,444.65,1451800,1397886.0,,
16-07-2023,04:00,1,75.73,85.28,444.15,443.71,447.0,1451784,1397870.0,,
16-07-2023,03:45,1.00(Le),69.56,65.9,443.71,444.23,446.94,1451770,1397856.0,,
16-07-2023,03:30,1,79.07,73.65,442.88,443.07,445.68,1451754,1397842.0,,
16-07-2023,03:15,1,67.18,72.56,442.1,441.9,444.25,1451742,1397828.0,,
16-07-2023,03:00,1,72.24,80.06,440.97,441.08,443.98,1451726,1397812.0,,
16-07-2023,02:45,1.00(Le),76.21,69.33,442.27,442.29,445.17,1451712,1397798.0,,
16-07-2023,02:30,1,72.48,75.91,442.5,442.14,444.21,1451696,1397784.0,,
16-07-2023,02:15,1,94.11,73.98,439.83,440.14,442.35,1451682,1397768.0,,
16-07-2023,02:00,1,85.98,83.21,439.79,439.38,442.13,1451668,1397754.0,,
16-07-2023,01:45,1,78.2,88.37,439.59,439.1,442.07,1451652,1397738.0,,
16-07-2023,01:30,1,82.1,74.98,439.03,439.0,441.68,1451636,1397722.0,,
16-07-2023,01:15,1,78.69,80.1,439.54,439.4,442.23,1451620,1397706.0,,
16-07-2023,01:00,1,68.75,84.63,440.37,440.42,442.88,1451604,1397690.0,,
16-07-2023,00:45,1.00(Le),90.59,92.54,438.59,439.55,441.81,1451588,1397674.0,,
16-07-2023,00:30,1,76.11,89.55,437.9,437.54,440.08,1451572,1397658.0,,
16-07-2023,00:15,1,76.65,81.19,439.56,439.65,442.24,1451556,1397642.0,,
16-07-2023,00:00,1,95.5,91.27,438.86,439.68,441.52,1451540,1397626.0,,
17-07-2023,23:45,1,56.77,54.92,440.11,439.35,442.17,1453274,1399288.0,0.08,0.0
17-07-2023,23:30,1.00(Le),74.79,70.63,439.96,439.35,442.57,1453260,1399274.0,83.3,59.99
17-07-2023,23:15,1.00(Le),75.92,75.11,439.76,439.59,442.79,1453246,1399260.0,7.41,1.28
17-07-2023,23:00,1,78.56,84.98,439.18,438.45,441.36,1453232,1399244.0,,
17-07-2023,22:45,1,77.51,75.88,436.64,435.72,438.59,1453216,1399230.0,,
17-07-2023,22:30,1,36.65,33.35,437.32,437.05,439.68,1453206,1399220.0,,
17-07-2023,22:15,1,40.06,43.22,439.8,439.64,442.06,1453198,1399212.0,,
17-07-2023,22:00,0.83(Le),62.94,61.45,441.89,441.25,444.5,1453190,1399204.0,,
17-07-2023,21:45,1.00(Le),65.61,72.17,441.41,439.88,443.22,1453176,1399190.0,,
17-07-2023,21:30,1,86.8,95.23,438.74,438.48,441.32,1453160,1399174.0,,
17-07-2023,21:15,1,88.02,93.86,440.73,440.04,442.5,1453146,1399160.0,,
17-07-2023,21:00,1,87.91,76.06,438.8,438.39,440.7,1453132,1399146.0,,
17-07-2023,20:45,1,79.4,86.49,448.88,447.73,450.59,1453116,1399130.0,,
17-07-2023,20:30,1,79.1,78.81,449.4,448.84,451.24,1453102,1399116.0,,
17-07-2023,20:15,1,77.14,89.27,446.43,445.75,448.57,1453086,1399100.0,,
17-07-2023,20:00,1,75.17,78.9,442.22,441.54,444.84,1453072,1399086.0,,
17-07-2023,19:45,1,78.91,82.76,437.28,436.53,439.28,1453056,1399072.0,,
17-07-2023,19:30,1,81.38,62.63,436.74,436.61,439.05,1453042,1399056.0,,
17-07-2023,19:15,1,54.15,45.26,436.26,436.04,438.52,1453028,1399044.0,,
17-07-2023,19:00,1,49.81,50.46,437.33,436.9,439.54,1453018,1399034.0,,
17-07-2023,18:45,1,55.46,61.07,435.08,434.42,437.54,1453008,1399024.0,,
17-07-2023,18:30,1.00(Le),65.93,63.0,433.6,433.19,436.1,1452998,1399012.0,,
17-07-2023,18:15,1.00(Le),57.86,56.73,433.71,433.31,436.11,1452986,1399000.0,,
17-07-2023,18:00,1,67.5,67.42,448.98,448.1,451.12,1452972,1398986.0,,
17-07-2023,17:45,1.00(Le),70.61,64.39,445.99,446.25,448.54,1452958,1398974.0,,
17-07-2023,17:36,1,0.02,0.03,451.17,451.96,454.37,1452954,,,
17-07-2023,16:30,1,81.48,83.73,442.79,441.89,444.86,1452940,1398954.0,,
17-07-2023,16:15,1,56.85,58.1,441.28,440.55,443.47,1452926,1398942.0,,
17-07-2023,16:00,1,61.44,62.83,442.95,441.19,443.95,1452916,1398930.0,,
17-07-2023,15:45,1.00(Le),71.33,74.46,441.31,439.95,443.23,1452902,1398916.0,,
17-07-2023,15:30,1,69.9,71.91,443.07,442.26,445.16,1452886,1398902.0,,
17-07-2023,15:15,0.99,86.03,81.69,440.41,440.55,442.83,1452872,1398888.0,,
17-07-2023,15:00,0.99,88.16,76.18,442.27,442.24,444.85,1452856,1398872.0,,
17-07-2023,14:45,0.99,90.64,105.86,437.94,437.1,439.89,1452840,1398856.0,,
17-07-2023,14:30,0.99,78.49,79.5,437.16,436.69,438.93,1452828,1398842.0,,
17-07-2023,14:15,0.99,96.72,82.18,438.89,438.98,440.98,1452812,1398826.0,,
17-07-2023,14:00,0.98,86.85,81.07,445.58,445.33,447.79,1452794,1398810.0,,
17-07-2023,13:45,0.98,82.35,85.34,441.98,441.88,444.29,1452778,1398794.0,,
17-07-2023,13:30,1,76.91,85.86,449.22,447.8,450.76,1452764,1398780.0,,
17-07-2023,13:15,1,75.04,74.96,447.18,446.7,449.54,1452750,1398766.0,,
17-07-2023,13:00,1,50.28,48.58,448.99,448.3,451.44,1452736,1398752.0,,
17-07-2023,12:45,1.00(Le),49.59,35.67,441.35,441.67,444.27,1452728,1398744.0,,
17-07-2023,12:30,1.00(Le),47.49,43.46,440.54,440.64,443.18,1452720,1398736.0,,
17-07-2023,12:15,1,80.1,82.34,434.67,434.19,436.92,1452708,1398724.0,,
17-07-2023,12:00,1,75.18,72.01,430.47,431.75,433.38,1452694,1398710.0,,
17-07-2023,11:45,1,85.21,72.54,429.47,429.4,432.07,1452678,1398694.0,,
17-07-2023,11:30,1,79.38,69.95,424.99,424.37,427.45,1452664,1398680.0,,
17-07-2023,11:15,1,62.71,71.13,423.58,423.14,425.51,1452648,1398664.0,,
17-07-2023,11:00,1,101.1,100.13,421.61,420.61,424.14,1452636,1398652.0,,
17-07-2023,10:45,1,78.05,72.34,419.1,418.69,421.24,1452620,1398636.0,,
17-07-2023,10:30,1.00(Le),93.8,93.58,421.27,421.48,424.27,1452604,1398622.0,,
17-07-2023,10:15,1,82.49,77.31,420.48,420.59,423.06,1452590,1398606.0,,
17-07-2023,10:00,1,82.11,72.34,421.92,422.35,424.99,1452578,1398594.0,,
17-07-2023,09:45,1,89.09,88.57,420.3,420.14,422.44,1452562,1398578.0,,
17-07-2023,09:30,0.99(Le),90.09,76.96,428.99,429.51,432.06,1452548,1398564.0,,
17-07-2023,09:15,1.00(Le),93.37,93.2,416.27,415.92,418.61,1452532,1398548.0,,
17-07-2023,09:00,1.00(Le),75.43,65.38,418.62,418.84,421.57,1452518,1398534.0,,
17-07-2023,08:45,1,68.32,72.98,416.65,416.54,419.77,1452506,1398524.0,,
17-07-2023,08:30,1,64.89,69.37,421.69,421.0,424.75,1452496,1398512.0,,
17-07-2023,08:15,0.99(Le),67.5,74.28,416.54,416.23,418.98,1452484,1398500.0,,
17-07-2023,08:00,1.00(Le),96.3,84.5,421.15,422.09,424.15,1452470,1398486.0,,
17-07-2023,07:45,1.00(Le),84.46,81.94,419.76,420.36,422.27,1452458,1398474.0,,
17-07-2023,07:30,0.99,83.46,74.33,420.75,421.04,423.08,1452446,1398462.0,,
17-07-2023,07:15,1,50.46,46.5,421.92,421.63,424.71,1452436,1398452.0,,
17-07-2023,07:00,0.28(Le),9.4,8.29,426.44,427.55,430.39,1452430,1398448.0,,
17-07-2023,06:45,0.14(Le),8.13,7.87,430.43,431.09,433.91,1452430,1398448.0,,
17-07-2023,06:30,0.14(Le),8.28,7.86,429.95,430.82,433.07,1452428,1398446.0,,
17-07-2023,06:15,0.21(Le),8.56,7.84,431.16,431.43,434.14,1452426,1398446.0,,
17-07-2023,06:00,0.38(Le),8.25,7.96,437.38,437.99,440.49,1452424,1398446.0,,
17-07-2023,05:45,0.37(Le),8.28,7.98,437.17,437.79,440.56,1452424,1398446.0,,
17-07-2023,05:30,0.22(Le),8.07,8.08,443.04,443.73,446.55,1452422,1398446.0,,
17-07-2023,05:15,0.22(Le),8.12,8.1,444.26,444.94,447.83,1452420,1398444.0,,
17-07-2023,05:00,0.22(Le),8.08,8.14,446.87,447.25,450.24,1452418,1398444.0,,
17-07-2023,04:45,0.37(Le),8.13,8.14,447.86,448.42,451.04,1452418,1398444.0,,
17-07-2023,04:30,0.22(Le),8.11,8.16,448.34,448.84,451.7,1452416,1398444.0,,
17-07-2023,04:15,0.21(Le),8.14,8.17,448.78,449.4,452.33,1452414,1398442.0,,
17-07-2023,04:00,0.21(Le),8.15,8.2,450.66,451.14,454.18,1452412,1398442.0,,
17-07-2023,03:45,0.37(Le),8.15,8.17,449.81,450.21,452.85,1452410,1398442.0,,
17-07-2023,03:30,0.37(Le),8.13,8.17,449.44,449.99,452.89,1452410,1398442.0,,
17-07-2023,03:15,0.37(Le),8.16,8.16,448.7,449.16,452.23,1452408,1398440.0,,
17-07-2023,03:00,0.22(Le),8.14,8.19,449.93,450.19,453.57,1452406,1398440.0,,
17-07-2023,02:45,0.21(Le),8.14,8.19,450.01,450.7,453.68,1452404,1398440.0,,
17-07-2023,02:30,0.37(Le),8.11,8.16,449.05,449.65,452.58,1452404,1398440.0,,
17-07-2023,02:15,0.37(Le),8.08,8.17,449.03,449.64,452.4,1452402,1398440.0,,
17-07-2023,02:00,0.37(Le),8.16,8.17,448.72,449.35,452.0,1452400,1398438.0,,
17-07-2023,01:45,0.22(Le),8.13,8.2,450.34,451.16,453.88,1452398,1398438.0,,
17-07-2023,01:30,0.21(Le),8.09,8.18,449.22,450.04,452.86,1452396,1398438.0,,
17-07-2023,01:15,0.37(Le),8.14,8.19,450.26,450.99,453.58,1452396,1398438.0,,
17-07-2023,01:00,0.37(Le),8.11,8.16,449.11,449.92,452.55,1452394,1398436.0,,
17-07-2023,00:45,0.37(Le),8.15,8.18,449.29,450.06,452.75,1452392,1398436.0,,
17-07-2023,00:30,0.22(Le),8.1,8.15,447.5,448.24,451.2,1452390,1398436.0,,
17-07-2023,00:15,0.22(Le),8.14,8.15,448.26,448.59,451.57,1452390,1398436.0,,
17-07-2023,00:00,0.38(Le),8.19,8.18,449.2,449.91,452.48,1452388,1398434.0,,
18-07-2023,23:45,1,67.63,72.33,442.26,441.52,444.38,1454570,1400582.0,0.07,0.02
18-07-2023,23:30,1,66.74,65.93,443.39,442.14,444.57,1454558,1400568.0,,
18-07-2023,23:15,1.00(Le),63.03,61.61,441.84,441.25,443.81,1454542,1400554.0,,
18-07-2023,23:00,1,78.49,73.0,438.76,438.35,440.67,1454526,1400538.0,,
18-07-2023,22:45,1,72.85,69.78,438.1,437.91,439.97,1454512,1400522.0,,
18-07-2023,22:30,1,35.49,41.06,438.26,437.43,440.53,1454500,1400510.0,,
18-07-2023,22:15,1.00(Le),37.09,31.82,440.15,439.87,442.71,1454494,1400504.0,,
18-07-2023,22:00,0.73(Le),48.39,56.39,454.93,454.09,457.47,1454486,1400498.0,,
18-07-2023,21:45,1,81.22,85.11,447.05,446.86,449.29,1454470,1400482.0,,
18-07-2023,21:30,1,75.08,80.24,448.42,447.53,449.99,1454456,1400466.0,,
18-07-2023,21:15,1,83.75,90.44,445.06,444.02,447.49,1454440,1400452.0,,
18-07-2023,21:00,1,85.42,90.2,446.77,445.73,448.76,1454424,1400436.0,,
18-07-2023,20:45,1,73.99,86.61,447.1,446.39,449.07,1454408,1400418.0,,
18-07-2023,20:30,1,80.94,75.27,448.56,448.72,451.52,1454390,1400402.0,,
18-07-2023,20:15,1,92.96,86.49,447.23,446.29,449.94,1454374,1400384.0,,
18-07-2023,20:00,1,79.07,87.78,446.55,445.82,448.36,1454356,1400368.0,,
18-07-2023,19:45,1,83.99,96.46,438.67,438.72,441.48,1454340,1400352.0,,
18-07-2023,19:30,0.99,69.04,78.65,450.03,450.45,453.4,1454326,1400336.0,,
18-07-2023,19:15,1,58.45,54.06,446.15,446.4,448.85,1454312,1400324.0,,
18-07-2023,19:00,1.00(Le),61.84,57.48,447.09,446.63,449.57,1454302,1400314.0,,
18-07-2023,18:45,1.00(Le),57.42,53.76,447.25,447.07,449.61,1454292,1400304.0,,
18-07-2023,18:30,1.00(Le),67.96,68.75,444.98,444.25,446.51,1454278,1400290.0,,
18-07-2023,18:15,1.00(Le),69.23,66.73,445.31,444.58,447.68,1454264,1400276.0,,
18-07-2023,18:00,1,85.53,79.18,440.7,441.07,443.43,1454250,1400262.0,,
18-07-2023,17:45,1.00(Le),59.6,64.77,440.3,440.06,442.63,1454236,1400248.0,,
18-07-2023,17:30,0.96(Le),83.52,77.56,443.57,443.87,446.21,1454222,1400234.0,,
18-07-2023,17:15,1,75.35,76.93,440.47,440.05,442.62,1454206,1400218.0,,
18-07-2023,17:00,1,80.82,72.46,438.71,438.44,441.14,1454188,1400202.0,,
18-07-2023,16:45,1,72.22,79.64,437.46,436.71,439.33,1454172,1400184.0,,
18-07-2023,16:30,1,89.14,97.78,436.38,435.24,438.44,1454156,1400168.0,,
18-07-2023,16:15,1.00(Le),62.71,58.35,439.32,439.24,441.51,1454140,1400152.0,,
18-07-2023,16:00,1,74.24,73.53,435.74,435.48,437.79,1454128,1400140.0,,
18-07-2023,15:45,1,82.11,83.9,435.49,435.01,436.83,1454112,1400124.0,,
18-07-2023,15:30,1.00(Le),72.0,78.68,437.78,436.94,439.9,1454098,1400110.0,,
18-07-2023,15:16,1,0.03,0.03,443.93,444.22,446.35,1454086,,,
18-07-2023,14:45,0.98(Le),76.57,70.33,436.3,436.38,438.55,1454080,1400092.0,,
18-07-2023,14:30,1,86.64,75.96,436.51,435.93,438.57,1454064,1400078.0,,
18-07-2023,14:15,1,79.03,73.76,433.24,432.99,435.63,1454050,1400062.0,,
18-07-2023,14:00,1,83.5,75.44,438.79,438.45,440.63,1454034,1400046.0,,
18-07-2023,13:45,1.00(Le),85.44,81.98,438.09,438.03,440.56,1454018,1400032.0,,
18-07-2023,13:30,1,87.44,71.85,445.59,445.78,448.19,1454004,1400016.0,,
18-07-2023,13:15,1,76.52,78.47,450.96,449.97,452.99,1453990,1400002.0,,
18-07-2023,13:00,1,42.41,34.16,451.14,451.49,453.86,1453978,1399990.0,,
18-07-2023,12:45,0.99(Le),58.07,41.18,444.64,445.11,447.39,1453970,1399982.0,,
18-07-2023,12:30,0.99(Le),54.45,50.75,443.68,443.57,446.44,1453960,1399974.0,,
18-07-2023,12:15,1.00(Le),78.81,72.36,435.28,435.95,437.65,1453946,1399960.0,,
18-07-2023,12:00,1,83.22,89.43,437.12,436.74,439.55,1453932,1399944.0,,
18-07-2023,11:45,1.00(Le),74.3,63.27,432.27,432.4,435.16,1453916,1399928.0,,
18-07-2023,11:30,1,76.57,75.26,428.66,428.98,431.09,1453900,1399912.0,,
18-07-2023,11:15,1,84.3,76.05,428.58,428.49,430.84,1453884,1399896.0,,
18-07-2023,11:00,1,89.19,90.39,428.65,428.31,431.38,1453868,1399880.0,,
18-07-2023,10:45,1.00(Le),92.49,88.13,427.28,426.95,430.42,1453850,1399864.0,,
18-07-2023,10:30,1,89.65,89.38,414.12,414.36,416.76,1453834,1399848.0,,
18-07-2023,10:00,1.00(Le),89.56,92.71,421.58,421.04,423.98,1453804,1399818.0,,
18-07-2023,09:45,1.00(Le),101.07,80.85,418.44,418.97,421.56,1453790,1399802.0,,
18-07-2023,09:30,1.00(Le),79.55,71.25,423.22,423.12,426.23,1453774,1399788.0,,
18-07-2023,09:15,1.00(Le),72.63,65.96,422.55,422.39,424.91,1453760,1399772.0,,
18-07-2023,09:00,0.96(Le),66.17,71.15,425.22,424.79,427.62,1453746,1399760.0,,
18-07-2023,08:45,0.96(Le),77.55,68.6,428.67,429.97,432.0,1453736,1399748.0,,
18-07-2023,08:30,1.00(Le),57.64,62.11,430.72,429.81,432.51,1453722,1399736.0,,
18-07-2023,08:15,1,55.31,60.53,420.38,418.7,421.94,1453712,1399724.0,,
18-07-2023,08:00,1.00(Le),77.57,68.23,422.47,422.36,425.06,1453700,1399712.0,,
18-07-2023,07:45,1,69.86,73.64,421.28,420.61,424.0,1453688,1399702.0,,
18-07-2023,07:30,1.00(Le),61.41,54.87,422.37,421.68,424.9,1453676,1399690.0,,
18-07-2023,07:15,1,66.48,62.68,421.46,421.33,424.56,1453666,1399680.0,,
18-07-2023,07:00,1,52.13,42.63,424.2,423.9,426.92,1453658,1399670.0,,
18-07-2023,06:45,1.00(Le),45.78,49.41,425.69,425.02,428.4,1453650,1399662.0,,
18-07-2023,06:30,1,44.94,42.39,428.88,428.46,431.29,1453642,1399654.0,,
18-07-2023,06:15,1,46.24,49.19,427.97,427.56,430.77,1453634,1399646.0,,
18-07-2023,06:00,1,46.03,43.01,434.02,433.97,437.05,1453624,1399638.0,,
18-07-2023,05:45,0.99,58.8,56.87,434.85,435.21,438.55,1453616,1399630.0,,
18-07-2023,05:30,1,61.84,62.94,438.34,437.9,440.58,1453606,1399620.0,,
18-07-2023,05:15,1,69.08,75.97,440.84,439.58,442.89,1453594,1399606.0,,
18-07-2023,05:00,1.00(Le),67.51,65.12,442.21,441.52,444.62,1453578,1399592.0,,
18-07-2023,04:45,1,95.39,91.01,441.06,440.39,443.27,1453564,1399578.0,,
18-07-2023,04:30,1,67.95,72.05,443.73,442.73,445.78,1453550,1399564.0,,
18-07-2023,04:15,1,67.9,66.18,444.11,443.5,446.75,1453536,1399548.0,,
18-07-2023,04:00,1,76.94,80.23,445.42,444.32,447.57,1453522,1399536.0,,
18-07-2023,03:45,1,64.01,65.97,443.77,442.87,445.81,1453508,1399520.0,,
18-07-2023,03:30,1,78.75,82.21,443.73,442.3,445.61,1453492,1399506.0,,
18-07-2023,03:15,1,61.37,59.31,443.27,442.58,444.98,1453478,1399490.0,,
18-07-2023,03:00,1,82.19,66.83,442.08,441.2,444.05,1453464,1399476.0,,
18-07-2023,02:45,1.00(Le),82.03,84.32,442.8,442.2,444.63,1453448,1399462.0,,
18-07-2023,02:30,1,76.77,89.44,443.33,442.04,445.31,1453432,1399446.0,,
18-07-2023,02:15,1,79.3,76.94,443.54,443.58,446.33,1453418,1399432.0,,
18-07-2023,02:00,1,60.23,58.79,443.48,443.57,446.24,1453404,1399416.0,,
18-07-2023,01:45,1,76.63,75.64,442.99,441.9,444.76,1453390,1399404.0,,
18-07-2023,01:30,1.00(Le),74.38,79.08,441.55,441.22,444.05,1453374,1399388.0,,
18-07-2023,01:15,1,89.73,89.85,441.72,441.03,443.69,1453360,1399374.0,,
18-07-2023,01:00,1,60.56,59.47,443.84,442.95,446.27,1453346,1399360.0,,
18-07-2023,00:45,1,90.5,86.64,440.42,439.56,442.6,1453332,1399346.0,,
18-07-2023,00:30,1,73.77,69.58,442.2,441.53,444.2,1453318,1399332.0,,
18-07-2023,00:15,1.00(Le),62.26,58.49,441.44,440.99,443.53,1453304,1399318.0,,
18-07-2023,00:00,1.00(Le),72.38,73.19,440.86,439.96,443.24,1453288,1399302.0,,
19-07-2023,23:30,1,60.24,65.57,437.36,435.88,438.88,1455712,1401720.0,0.03,0.0
19-07-2023,23:15,1,70.96,71.59,436.15,435.71,438.22,1455698,1401706.0,0.08,0.02
19-07-2023,23:00,1,0.0,0.01,438.84,438.62,441.42,1455686,1401694.0,60.41,38.51
19-07-2023,22:58,1,0.02,0.04,439.79,439.74,442.61,1455686,,0.03,-0.02
19-07-2023,22:15,0.99,35.27,32.31,433.87,433.53,436.53,1455682,1401690.0,,
19-07-2023,22:00,1,39.79,33.9,432.36,433.09,435.78,1455674,1401684.0,,
19-07-2023,21:45,1.00(Le),71.05,56.6,430.1,429.66,432.77,1455662,1401672.0,,
19-07-2023,21:30,1,66.41,62.86,430.16,430.06,433.03,1455650,1401658.0,,
19-07-2023,21:15,1,58.3,70.16,430.74,429.75,432.73,1455636,1401646.0,,
19-07-2023,21:00,1,61.79,61.35,433.91,433.37,436.39,1455624,1401634.0,,
19-07-2023,20:45,1,74.67,73.06,430.33,430.24,432.8,1455612,1401620.0,,
19-07-2023,20:30,1,74.41,57.16,432.93,432.98,435.57,1455598,1401608.0,,
19-07-2023,20:15,1,67.96,68.89,429.77,429.23,431.88,1455586,1401594.0,,
19-07-2023,20:00,1,79.39,74.5,427.96,428.18,430.49,1455572,1401580.0,,
19-07-2023,19:45,1.00(Le),67.84,71.23,444.68,444.79,447.2,1455558,1401568.0,,
19-07-2023,19:30,1.00(Le),58.59,57.79,444.63,444.59,446.95,1455546,1401554.0,,
19-07-2023,19:15,1.00(Le),43.06,41.81,444.82,444.61,447.38,1455534,1401542.0,,
19-07-2023,19:00,1,37.79,34.54,444.87,444.84,447.65,1455524,1401534.0,,
19-07-2023,18:45,1.00(Le),50.51,50.97,445.67,445.22,448.11,1455516,1401524.0,,
19-07-2023,18:30,1,67.77,69.76,444.63,444.6,446.48,1455504,1401512.0,,
19-07-2023,18:15,1,73.05,66.5,442.75,442.93,445.88,1455490,1401500.0,,
19-07-2023,18:00,1.00(Le),54.7,47.51,441.84,441.71,444.41,1455480,1401488.0,,
19-07-2023,17:45,1.00(Le),46.68,44.33,439.23,440.66,442.01,1455468,1401478.0,,
19-07-2023,17:30,1.00(Le),71.34,72.02,441.06,440.54,443.7,1455456,1401466.0,,
19-07-2023,17:15,1,84.86,81.25,439.1,438.87,441.44,1455444,1401454.0,,
19-07-2023,17:00,1.00(Le),76.11,67.96,439.27,439.2,442.07,1455430,1401440.0,,
19-07-2023,16:45,1.00(Le),59.16,63.55,437.83,437.2,439.9,1455418,1401426.0,,
19-07-2023,16:30,1,59.31,51.13,438.26,437.67,440.46,1455406,1401414.0,,
19-07-2023,16:15,1.00(Le),55.72,47.23,437.58,437.24,440.1,1455394,1401402.0,,
19-07-2023,16:00,1,97.87,88.89,436.79,436.15,438.94,1455380,1401390.0,,
19-07-2023,15:45,1,92.13,77.5,436.33,436.37,438.15,1455366,1401376.0,,
19-07-2023,15:30,1,72.76,65.91,438.23,437.8,439.96,1455354,1401364.0,,
19-07-2023,15:15,1.00(Le),63.89,60.86,436.5,435.69,438.36,1455342,1401350.0,,
19-07-2023,15:00,1.00(Le),63.56,55.4,438.23,437.7,440.04,1455328,1401338.0,,
19-07-2023,14:45,1.00(Le),63.34,55.66,435.88,435.75,437.59,1455314,1401324.0,,
19-07-2023,14:15,1,77.85,78.69,436.13,435.04,437.58,1455290,1401300.0,,
19-07-2023,14:00,1,89.41,86.92,437.71,436.51,439.04,1455274,1401284.0,,
19-07-2023,13:45,1,75.47,72.0,438.16,437.27,439.97,1455260,1401270.0,,
19-07-2023,13:30,1,78.08,93.13,443.74,443.03,445.98,1455246,1401256.0,,
19-07-2023,13:15,1,72.41,84.34,443.56,442.76,445.4,1455232,1401240.0,,
19-07-2023,13:00,1.00(Le),29.75,19.06,446.52,446.95,449.62,1455220,1401230.0,,
19-07-2023,12:45,1,45.12,39.46,437.56,437.88,440.54,1455214,1401224.0,,
19-07-2023,12:30,0.92(Le),35.22,36.38,438.48,438.83,441.29,1455206,1401216.0,,
19-07-2023,12:15,1,72.81,63.47,429.88,430.03,431.47,1455194,1401204.0,,
19-07-2023,12:00,1,66.72,71.64,429.94,429.34,432.15,1455180,1401190.0,,
19-07-2023,11:45,1,98.12,92.81,426.72,426.1,428.55,1455166,1401176.0,,
19-07-2023,11:30,1,81.38,71.3,428.29,427.18,429.41,1455150,1401160.0,,
19-07-2023,11:15,1.00(Le),79.42,75.75,425.25,424.89,427.94,1455138,1401146.0,,
19-07-2023,11:00,1,79.13,75.41,424.8,424.37,426.87,1455122,1401132.0,,
19-07-2023,10:45,1,103.46,89.27,421.38,421.85,423.55,1455108,1401118.0,,
19-07-2023,10:30,1,83.83,75.3,423.19,423.07,425.08,1455094,1401104.0,,
19-07-2023,10:15,1,90.23,88.02,421.08,421.11,422.75,1455078,1401088.0,,
19-07-2023,10:00,1.00(Le),63.0,62.46,424.77,424.67,426.89,1455068,1401076.0,,
19-07-2023,09:45,1,70.49,64.94,425.8,425.88,428.1,1455054,1401064.0,,
19-07-2023,09:30,1,90.7,91.26,428.34,429.2,431.22,1455040,1401050.0,,
19-07-2023,09:15,1,95.66,80.29,429.6,429.6,432.02,1455024,1401034.0,,
19-07-2023,09:00,0.99,71.29,74.43,430.84,431.24,432.69,1455012,1401022.0,,
19-07-2023,08:45,1,63.17,60.07,433.91,433.77,436.38,1455000,1401010.0,,
19-07-2023,08:30,1,62.21,55.38,423.78,423.8,425.76,1454990,1401000.0,,
19-07-2023,08:15,1,73.39,68.25,425.83,425.2,427.05,1454980,1400990.0,,
